Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,2017543,HOTEL-MUSEO PATRIA CHICA PRIEGO TM,1440,TECNIGEN LINARES,YOLANDA ENRIQUEZ RIVERA, 9165,A,YANIRA SÁNCHEZ ALBA, 21176,Y,,,,,10-12,7-11,11-9,7-11,,1-3,0 - 1
singles,1,2017543,HOTEL-MUSEO PATRIA CHICA PRIEGO TM,1440,TECNIGEN LINARES,CARMEN LOZANO MIRÓN, 19183,B,JUDITH COBAS PENA, 9186,X,,,,,8-11,5-11,5-11,,,0-3,0 - 2
singles,1,2017543,HOTEL-MUSEO PATRIA CHICA PRIEGO TM,1440,TECNIGEN LINARES,CARMEN HENARES SÁNCHEZ, 14797,C,CRISTINA PRIETO MORENO, 19227,Z,,,,,11-6,8-11,11-13,7-11,,1-3,0 - 3
singles,1,2017543,HOTEL-MUSEO PATRIA CHICA PRIEGO TM,1440,TECNIGEN LINARES,YOLANDA ENRIQUEZ RIVERA, 9165,A,JUDITH COBAS PENA, 9186,X,,,,,11-3,11-8,11-6,,,3-0,1 - 3
singles,1,2017543,HOTEL-MUSEO PATRIA CHICA PRIEGO TM,1440,TECNIGEN LINARES,CARMEN HENARES SÁNCHEZ, 14797,C,YANIRA SÁNCHEZ ALBA, 21176,Y,,,,,11-7,11-8,6-11,11-6,,3-1,2 - 3
singles,1,2017543,HOTEL-MUSEO PATRIA CHICA PRIEGO TM,1440,TECNIGEN LINARES,CARMEN LOZANO MIRÓN, 19183,B,CRISTINA PRIETO MORENO, 19227,Z,,,,,11-2,12-10,11-7,,,3-0,3 - 3
doubles,1,2017543,HOTEL-MUSEO PATRIA CHICA PRIEGO TM,1440,TECNIGEN LINARES,,,D,,,D,CARMEN HENARES SÁNCHEZ,14797,YOLANDA ENRIQUEZ RIVERA,9165,12-10,11-7,11-6,,,3-0,4 - 3
singles,2,1440,TECNIGEN LINARES,2017552,FUNDACION CAJASOL HISPALIS,JUDITH COBAS PENA, 9186,A,LUISA ALEJANDRA CARDOZO MENDOZA, 29383,Y,,,,,11-7,11-9,12-10,,,3-0,1 - 0
singles,2,1440,TECNIGEN LINARES,2017552,FUNDACION CAJASOL HISPALIS,CRISTINA PRIETO MORENO, 19227,B,MARIA VINTILA TIFACHI, 742,X,,,,,2-11,8-11,4-11,,,0-3,1 - 1
singles,2,1440,TECNIGEN LINARES,2017552,FUNDACION CAJASOL HISPALIS,YANIRA SÁNCHEZ ALBA, 21176,C,MIREIA CIFUENTES FERNANDEZ, 8643,Z,,,,,9-11,11-9,2-11,8-11,,1-3,1 - 2
