Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,2,1112,BALAGUER - CUDOS CONSULTORS,14055,TT CASSÀ,ANETA OLENDZKA, 31925,A,MIREIA BADOSA REPISO, 4190,Y,,,,,11-4,11-6,11-7,,,3-0,1 - 0
singles,2,1112,BALAGUER - CUDOS CONSULTORS,14055,TT CASSÀ,VINYET SOLANS VISCASILLAS, 18122,B,ANA PEDREGOSA LADRON DE GUEVARA, 19220,X,,,,,5-11,3-11,5-11,,,0-3,1 - 1
singles,2,1112,BALAGUER - CUDOS CONSULTORS,14055,TT CASSÀ,GEMMA LLADONOSA ARRUFAT, 16288,C,AINHOA CRISTOBAL HUERTAS, 15670,Z,,,,,5-11,6-11,8-11,,,0-3,1 - 2
singles,2,1112,BALAGUER - CUDOS CONSULTORS,14055,TT CASSÀ,ANETA OLENDZKA, 31925,A,ANA PEDREGOSA LADRON DE GUEVARA, 19220,X,,,,,11-8,11-3,11-8,,,3-0,2 - 2
singles,2,1112,BALAGUER - CUDOS CONSULTORS,14055,TT CASSÀ,GEMMA LLADONOSA ARRUFAT, 16288,C,MIREIA BADOSA REPISO, 4190,Y,,,,,9-11,15-17,7-11,,,0-3,2 - 3
singles,2,1112,BALAGUER - CUDOS CONSULTORS,14055,TT CASSÀ,VINYET SOLANS VISCASILLAS, 18122,B,AINHOA CRISTOBAL HUERTAS, 15670,Z,,,,,2-11,11-13,8-11,,,0-3,2 - 4
singles,3,14055,TT CASSÀ,16215,SON CLADERA TTC,ANASTASIIA FOMINA, 29422,A,AINHOA CRISTOBAL HUERTAS, 15670,Y,,,,,5-11,10-12,11-9,11-5,11-7,3-2,1 - 0
singles,3,14055,TT CASSÀ,16215,SON CLADERA TTC,NIDIA PEREZ HOZ, 6048,B,MIREIA BADOSA REPISO, 4190,X,,,,,11-4,6-11,10-12,11-9,9-11,2-3,1 - 1
singles,3,14055,TT CASSÀ,16215,SON CLADERA TTC,EUGENIA SASTRE PEREZ, 18659,C,ANA PEDREGOSA LADRON DE GUEVARA, 19220,Z,,,,,11-4,11-7,11-5,,,3-0,2 - 1
singles,3,14055,TT CASSÀ,16215,SON CLADERA TTC,ANASTASIIA FOMINA, 29422,A,MIREIA BADOSA REPISO, 4190,X,,,,,11-5,11-7,11-4,,,3-0,3 - 1
