Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 1 Letter,Player 2 Name,Player 2 License,Player 2 Letter,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,16001,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,2018792,SCR EL CIERVO,"MORAN PATERNA, FRANCISCO JOSE", 31787,A,"BARCELO MAS, PAU", 19035,Y,,,,,9-11,12-14,8-11,,,0-3,0 - 1
singles,1,16001,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,2018792,SCR EL CIERVO,"VILA LLUIS, JORDI", 18964,B,"ARNAU BONFILL, MIQUEL", 2064,X,,,,,6-11,6-11,7-11,,,0-3,0 - 2
singles,1,16001,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,2018792,SCR EL CIERVO,"CASTELLS MONTSERRAT, FRANCESC", 358,C,"LLORENS RAMOS, VICTOR", 17615,Z,,,,,11-8,11-8,11-4,,,3-0,1 - 2
singles,1,16001,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,2018792,SCR EL CIERVO,"MORAN PATERNA, FRANCISCO JOSE", 31787,A,"ARNAU BONFILL, MIQUEL", 2064,X,,,,,5-11,9-11,2-11,,,0-3,1 - 3
singles,1,16001,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,2018792,SCR EL CIERVO,"CASTELLS MONTSERRAT, FRANCESC", 358,C,"BARCELO MAS, PAU", 19035,Y,,,,,11-7,12-10,8-11,7-11,5-11,2-3,1 - 4
singles,1,16001,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,2018792,SCR EL CIERVO,"VILA LLUIS, JORDI", 18964,B,"LLORENS RAMOS, VICTOR", 17615,Z,,,,,6-11,14-12,11-13,13-11,11-5,3-2,2 - 4
singles,2,2017750,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,16001,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,"LLORENS RAMOS, VICTOR", 17615,A,"MUNTADA GINER, JAUME", 8902,Y,,,,,11-9,10-12,13-15,2-11,,1-3,0 - 1
singles,2,2017750,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,16001,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,"ARNAU BONFILL, MIQUEL", 2064,B,"SAGUER PAGES, JORDI", 2617,X,,,,,8-11,11-9,6-11,9-11,,1-3,0 - 2
singles,2,2017750,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,16001,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,"ANDRADE PAGEO, JULIO", 2165,C,"MARTINEZ CAMACHO, ANDRES", 4834,Z,,,,,8-11,4-11,5-11,,,0-3,0 - 3
singles,2,2017750,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,16001,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,"LLORENS RAMOS, VICTOR", 17615,A,"SAGUER PAGES, JORDI", 2617,X,,,,,7-11,6-11,8-11,,,0-3,0 - 4
singles,2,2017750,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,16001,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,"ANDRADE PAGEO, JULIO", 2165,C,"MUNTADA GINER, JAUME", 8902,Y,,,,,8-11,6-11,12-10,12-10,11-6,3-2,1 - 4
singles,2,2017750,CLUB TENNIS TAULA TRAMUNTANA FIGUERES,16001,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,"ARNAU BONFILL, MIQUEL", 2064,B,"MARTINEZ CAMACHO, ANDRES", 4834,Z,,,,,10-12,5-11,9-11,,,0-3,1 - 5
singles,3,16001,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,20233029,VALLS DEL NORD ORX,"MARTINEZ LAZARO, XAVIER", 23350,A,"LLORENS RAMOS, VICTOR", 17615,Y,,,,,9-11,5-11,6-11,,,0-3,0 - 1
singles,3,16001,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,20233029,VALLS DEL NORD ORX,"MASIP HERNANDEZ, FRANCESC JOSEP", 15183,B,"BARCELO MAS, PAU", 19035,X,,,,,11-9,6-11,12-10,11-6,,3-1,1 - 1
singles,3,16001,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,20233029,VALLS DEL NORD ORX,"RODRIGUEZ SANCHEZ, BORIS", 17717,C,"FERNANDEZ MARTIN, RAUL", 18938,Z,,,,,13-11,11-7,7-11,11-9,,3-1,2 - 1
singles,3,16001,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,20233029,VALLS DEL NORD ORX,"MARTINEZ LAZARO, XAVIER", 23350,A,"BARCELO MAS, PAU", 19035,X,,,,,12-10,8-11,11-8,6-11,11-8,3-2,3 - 1
singles,3,16001,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,20233029,VALLS DEL NORD ORX,"RODRIGUEZ SANCHEZ, BORIS", 17717,C,"LLORENS RAMOS, VICTOR", 17615,Y,,,,,10-12,11-9,10-12,9-11,,1-3,3 - 2
singles,3,16001,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,20233029,VALLS DEL NORD ORX,"MASIP HERNANDEZ, FRANCESC JOSEP", 15183,B,"FERNANDEZ MARTIN, RAUL", 18938,Z,,,,,11-9,11-8,11-7,,,3-0,4 - 2
singles,4,20201872,CTT ELS AMICS TERRASSA,16001,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,"FERNANDEZ MARTIN, RAUL", 18938,A,"CATALAN FERNANDEZ, ORIOL", 18939,Y,,,,,8-11,11-8,7-11,11-8,9-11,2-3,0 - 1
singles,4,20201872,CTT ELS AMICS TERRASSA,16001,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,"LLORENS RAMOS, VICTOR", 17615,B,"BARRAU ESTEVEZ, RAFAEL", 25500,X,,,,,3-11,8-11,11-13,,,0-3,0 - 2
singles,4,20201872,CTT ELS AMICS TERRASSA,16001,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,"ANDRADE PAGEO, JULIO", 2165,C,"CAMPOS ESCALA, OSCAR", 1392,Z,,,,,4-11,5-11,8-11,,,0-3,0 - 3
singles,4,20201872,CTT ELS AMICS TERRASSA,16001,CLINICA DENTAL VIRGEN DEL PILAR RIPOLLET,"FERNANDEZ MARTIN, RAUL", 18938,A,"BARRAU ESTEVEZ, RAFAEL", 25500,X,,,,,6-11,8-11,5-11,,,0-3,0 - 4
